               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.039206,             0.04577,           0.0070593,             0.89309,             0.84857,             0.91809,             0.60854,            0.035798,            0.024956,           0.0032018,            0.006535,            0.006535,            0.006535
                  37,            0.038563,            0.043493,           0.0080198,             0.87623,             0.84449,             0.90959,             0.60495,            0.034823,            0.024755,           0.0032306,            0.006436,            0.006436,            0.006436
                  38,             0.03916,            0.049795,           0.0079791,             0.86515,             0.85778,             0.91134,             0.61642,            0.034929,            0.024496,            0.003219,            0.006337,            0.006337,            0.006337
                  39,            0.038819,            0.043862,           0.0066636,             0.86486,             0.85968,             0.91797,             0.63229,            0.034299,            0.024399,           0.0032169,            0.006238,            0.006238,            0.006238
                  40,              0.0403,            0.044981,           0.0068438,             0.86919,             0.83527,             0.91281,             0.63479,            0.034532,            0.024597,             0.00316,            0.006139,            0.006139,            0.006139
                  41,            0.038975,            0.040761,           0.0069618,             0.82157,             0.85353,             0.89696,             0.60307,            0.035326,            0.024917,           0.0031343,             0.00604,             0.00604,             0.00604
                  42,            0.038784,            0.037786,           0.0070237,             0.81641,             0.87579,              0.9095,             0.62107,            0.035399,            0.024751,           0.0030975,            0.005941,            0.005941,            0.005941
                  43,            0.039673,            0.044793,           0.0056767,             0.84281,             0.86441,             0.91074,             0.63152,            0.034746,            0.024462,           0.0029616,            0.005842,            0.005842,            0.005842
                  44,            0.038146,            0.042322,           0.0063806,             0.89002,              0.8381,             0.92171,             0.62679,            0.034386,            0.024199,           0.0028663,            0.005743,            0.005743,            0.005743
                  45,            0.037668,            0.040738,           0.0061577,             0.92342,             0.83084,              0.9249,             0.62095,            0.033818,            0.024242,           0.0028591,            0.005644,            0.005644,            0.005644
                  46,            0.039771,            0.046285,            0.005599,             0.88945,             0.83543,              0.9218,             0.61663,            0.035675,            0.024342,           0.0028794,            0.005545,            0.005545,            0.005545
                  47,            0.037372,            0.041529,           0.0055562,             0.92004,             0.84919,             0.92083,             0.64389,            0.033084,            0.023837,           0.0029223,            0.005446,            0.005446,            0.005446
                  48,            0.037333,            0.038053,           0.0067181,             0.90156,             0.85434,             0.91578,             0.63754,            0.033928,            0.024107,           0.0029577,            0.005347,            0.005347,            0.005347
                  49,            0.037979,            0.043412,           0.0064688,             0.89111,             0.85661,             0.92233,             0.63909,            0.032914,            0.023688,           0.0029582,            0.005248,            0.005248,            0.005248
                  50,            0.036978,            0.036686,           0.0057805,             0.89455,             0.85958,              0.9288,             0.64339,            0.034501,            0.023794,           0.0029913,            0.005149,            0.005149,            0.005149
                  51,             0.03626,            0.039308,            0.005514,              0.8899,             0.86504,             0.93104,             0.64073,            0.032476,            0.023238,           0.0029751,             0.00505,             0.00505,             0.00505
                  52,            0.038479,            0.037892,           0.0059794,             0.90914,             0.85814,             0.92937,             0.64835,            0.033102,            0.023314,            0.002955,            0.004951,            0.004951,            0.004951
                  53,            0.034781,            0.037188,           0.0054982,             0.90155,             0.86023,              0.9314,             0.64045,            0.032128,            0.022884,           0.0029263,            0.004852,            0.004852,            0.004852
                  54,            0.035251,            0.036702,           0.0054399,             0.90529,             0.86612,             0.93584,             0.64415,            0.034063,            0.022826,            0.002914,            0.004753,            0.004753,            0.004753
                  55,            0.035265,             0.03721,           0.0058738,             0.89016,             0.87758,             0.93562,             0.65946,            0.032089,            0.022619,           0.0029016,            0.004654,            0.004654,            0.004654
                  56,            0.035654,            0.036262,           0.0061442,             0.91418,             0.85506,             0.93923,             0.65985,            0.032189,            0.022467,           0.0028749,            0.004555,            0.004555,            0.004555
                  57,            0.035768,            0.035179,           0.0056195,              0.9022,              0.8706,              0.9398,             0.67245,            0.032019,            0.022255,           0.0028262,            0.004456,            0.004456,            0.004456
                  58,            0.036341,            0.038058,           0.0055116,              0.9093,              0.8681,             0.93985,             0.67064,            0.032207,            0.022276,            0.002805,            0.004357,            0.004357,            0.004357
                  59,            0.034619,             0.03515,           0.0051128,             0.90341,             0.87132,             0.93888,             0.68265,            0.031178,            0.022046,           0.0027666,            0.004258,            0.004258,            0.004258
                  60,            0.032511,            0.036482,           0.0054043,             0.90529,             0.87343,             0.93891,              0.6814,            0.030463,            0.021882,           0.0027196,            0.004159,            0.004159,            0.004159
                  61,            0.034221,            0.031141,           0.0051544,             0.91573,             0.86434,             0.93858,             0.68018,            0.030495,             0.02169,           0.0026684,             0.00406,             0.00406,             0.00406
                  62,             0.03365,            0.038181,           0.0048394,             0.92012,             0.87407,             0.94816,             0.68358,            0.030492,            0.021857,           0.0026327,            0.003961,            0.003961,            0.003961
                  63,            0.034315,            0.040419,           0.0048647,             0.92266,             0.86596,             0.94699,             0.68084,            0.029982,            0.021791,           0.0026144,            0.003862,            0.003862,            0.003862
                  64,            0.035035,            0.038256,           0.0052445,             0.91532,              0.8745,             0.94423,             0.67468,            0.031193,             0.02185,           0.0025835,            0.003763,            0.003763,            0.003763
                  65,            0.033321,            0.035535,           0.0048596,             0.92239,             0.86527,             0.94206,             0.69026,            0.030191,            0.021668,           0.0025489,            0.003664,            0.003664,            0.003664
                  66,            0.034873,            0.035149,           0.0047724,              0.9229,              0.8613,             0.94115,             0.68587,            0.030207,            0.021569,           0.0025256,            0.003565,            0.003565,            0.003565
                  67,            0.033036,            0.039464,            0.004797,             0.92085,             0.87888,             0.94547,              0.6978,            0.029157,            0.021336,           0.0024996,            0.003466,            0.003466,            0.003466
                  68,            0.032804,            0.034332,           0.0049508,             0.92277,             0.87925,             0.95135,             0.69326,            0.030036,             0.02148,           0.0024635,            0.003367,            0.003367,            0.003367
                  69,            0.033092,            0.038133,            0.004997,             0.91694,             0.88547,             0.94707,             0.71145,            0.028939,            0.021179,           0.0024195,            0.003268,            0.003268,            0.003268
                  70,            0.033727,            0.037341,           0.0051277,             0.92322,             0.88543,             0.94839,             0.70948,            0.028943,            0.021114,           0.0023807,            0.003169,            0.003169,            0.003169
                  71,            0.032652,            0.036244,           0.0047806,              0.9137,             0.88417,             0.94682,             0.71962,            0.028531,            0.020908,           0.0023565,             0.00307,             0.00307,             0.00307
