               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  26,            0.041386,            0.049894,           0.0077625,             0.87126,             0.81338,             0.89338,             0.59321,             0.03842,            0.026914,           0.0035641,            0.007525,            0.007525,            0.007525
                  27,            0.041961,            0.052232,           0.0074346,             0.84954,             0.81502,             0.88487,             0.57206,            0.037023,            0.026777,            0.003631,            0.007426,            0.007426,            0.007426
                  28,            0.041643,            0.049216,           0.0087981,             0.82215,             0.82234,             0.88354,             0.57867,            0.037832,            0.025879,           0.0035478,            0.007327,            0.007327,            0.007327
                  29,            0.040148,            0.045499,           0.0079676,             0.83747,             0.81925,              0.8896,             0.58369,            0.037239,            0.025602,           0.0034908,            0.007228,            0.007228,            0.007228
                  30,            0.042188,            0.044643,           0.0069609,              0.8516,             0.82377,             0.90201,             0.60347,            0.037522,             0.02538,           0.0034245,            0.007129,            0.007129,            0.007129
                  31,            0.040062,            0.050813,           0.0077171,             0.85808,             0.82423,             0.90043,             0.61161,            0.034693,            0.025583,           0.0033717,             0.00703,             0.00703,             0.00703
                  32,            0.039068,            0.044959,           0.0084171,             0.80028,             0.86122,             0.90525,             0.60166,            0.036269,            0.025826,           0.0033276,            0.006931,            0.006931,            0.006931
                  33,             0.04089,            0.048956,           0.0071376,             0.84164,             0.84074,             0.90728,             0.60579,            0.036121,            0.025705,           0.0033251,            0.006832,            0.006832,            0.006832
                  34,             0.04157,            0.047576,           0.0073393,             0.88351,             0.84861,              0.9162,             0.60953,            0.035333,            0.025144,           0.0031867,            0.006733,            0.006733,            0.006733
                  35,             0.04021,            0.047555,           0.0071688,             0.87413,             0.84534,             0.91217,             0.61141,              0.0354,            0.024723,           0.0031334,            0.006634,            0.006634,            0.006634
                  36,            0.041018,            0.046123,           0.0070411,             0.90327,             0.83336,             0.91615,             0.62406,            0.034878,             0.02439,           0.0031048,            0.006535,            0.006535,            0.006535
                  37,            0.040582,            0.045551,           0.0071707,             0.90071,             0.84981,              0.9255,             0.61888,            0.034912,            0.024514,           0.0032063,            0.006436,            0.006436,            0.006436
                  38,             0.03899,            0.045884,           0.0064463,             0.89973,             0.83962,             0.92495,             0.64287,             0.03384,            0.024202,           0.0032195,            0.006337,            0.006337,            0.006337
                  39,            0.039814,            0.044446,           0.0065713,             0.89228,             0.84103,             0.92446,             0.63973,            0.033301,            0.024421,           0.0032264,            0.006238,            0.006238,            0.006238
                  40,               0.038,            0.043965,           0.0074653,             0.85303,             0.84601,             0.91009,             0.62151,            0.034074,            0.024047,           0.0031091,            0.006139,            0.006139,            0.006139
                  41,            0.039451,            0.041865,           0.0070225,              0.8683,             0.86975,             0.92218,             0.64676,            0.033182,            0.023765,           0.0029571,             0.00604,             0.00604,             0.00604
                  42,            0.039326,            0.043103,           0.0066192,             0.87057,              0.8779,              0.9272,             0.65845,            0.032588,            0.023876,           0.0029267,            0.005941,            0.005941,            0.005941
                  43,             0.03734,            0.043451,           0.0064939,             0.87166,             0.89469,             0.93401,             0.64487,            0.033265,            0.023929,           0.0029176,            0.005842,            0.005842,            0.005842
                  44,             0.03922,            0.044372,           0.0070598,             0.90835,             0.85636,             0.93533,             0.66293,             0.03207,             0.02356,           0.0029371,            0.005743,            0.005743,            0.005743
                  45,            0.037194,            0.036951,           0.0069295,             0.91255,             0.84091,             0.93015,             0.66459,            0.031647,            0.023208,           0.0029042,            0.005644,            0.005644,            0.005644
                  46,            0.037066,            0.041684,             0.00612,             0.81397,             0.89771,             0.92654,             0.66278,            0.032552,            0.023361,           0.0028743,            0.005545,            0.005545,            0.005545
                  47,            0.036131,            0.041052,           0.0065303,             0.85103,             0.88559,             0.92766,             0.65043,            0.031868,            0.023058,           0.0028558,            0.005446,            0.005446,            0.005446
                  48,            0.036927,             0.03899,           0.0060244,             0.86058,             0.89138,             0.92923,             0.64795,            0.033047,            0.022895,           0.0028423,            0.005347,            0.005347,            0.005347
                  49,            0.036035,            0.039139,           0.0058745,             0.90458,             0.88631,             0.93229,             0.66389,            0.031848,            0.022558,           0.0028076,            0.005248,            0.005248,            0.005248
                  50,            0.037771,             0.03799,           0.0066868,             0.91209,             0.87306,             0.93267,             0.67351,            0.031528,            0.022494,           0.0028315,            0.005149,            0.005149,            0.005149
                  51,            0.037518,            0.043486,           0.0067788,             0.93397,             0.86562,             0.93287,             0.68223,            0.030923,            0.022584,           0.0027764,             0.00505,             0.00505,             0.00505
                  52,             0.03689,            0.040659,           0.0058408,             0.91627,             0.87693,             0.93517,             0.66793,            0.031421,            0.022194,           0.0027579,            0.004951,            0.004951,            0.004951
                  53,            0.035867,            0.037967,           0.0061705,             0.90918,             0.86603,              0.9233,             0.67985,            0.030451,             0.02195,           0.0027528,            0.004852,            0.004852,            0.004852
                  54,            0.036339,            0.037166,           0.0071952,             0.91601,             0.87525,              0.9256,             0.67635,            0.030179,            0.021774,           0.0026854,            0.004753,            0.004753,            0.004753
                  55,            0.036365,            0.039539,           0.0064896,             0.89734,             0.87484,             0.92558,             0.67598,            0.030781,            0.021867,           0.0026175,            0.004654,            0.004654,            0.004654
                  56,             0.03602,             0.04021,            0.006548,             0.88986,             0.87249,             0.92555,             0.68007,            0.030619,             0.02184,           0.0026102,            0.004555,            0.004555,            0.004555
                  57,            0.035929,            0.035675,           0.0066326,             0.89829,              0.8738,             0.92394,             0.67719,            0.030631,            0.021893,           0.0025837,            0.004456,            0.004456,            0.004456
                  58,            0.034645,            0.043266,           0.0068312,             0.90995,              0.8589,             0.92876,             0.69368,            0.029286,            0.021744,           0.0025539,            0.004357,            0.004357,            0.004357
                  59,             0.03506,             0.03632,           0.0054896,             0.91767,             0.87571,             0.94295,             0.69678,             0.02938,             0.02164,           0.0024974,            0.004258,            0.004258,            0.004258
                  60,            0.034916,            0.037393,           0.0059489,             0.90868,             0.87987,             0.94081,             0.70133,            0.029526,            0.021448,           0.0024319,            0.004159,            0.004159,            0.004159
                  61,            0.034025,              0.0406,           0.0056177,             0.93057,             0.86975,             0.94278,             0.69614,            0.029498,            0.021271,           0.0023955,             0.00406,             0.00406,             0.00406
                  62,            0.036408,            0.037481,           0.0063651,             0.92798,             0.87062,             0.94892,             0.70136,            0.029458,            0.021133,           0.0023972,            0.003961,            0.003961,            0.003961
                  63,            0.034117,            0.039825,           0.0053324,             0.92251,             0.87704,             0.94632,             0.69115,            0.029541,            0.021129,           0.0024151,            0.003862,            0.003862,            0.003862
                  64,            0.034941,             0.03847,           0.0052665,             0.93064,             0.87331,             0.94804,             0.71145,            0.028714,            0.020836,            0.002421,            0.003763,            0.003763,            0.003763
                  65,            0.033767,            0.041204,           0.0058078,             0.91445,             0.87753,             0.94659,             0.71369,            0.028561,            0.020805,           0.0024088,            0.003664,            0.003664,            0.003664
                  66,            0.032079,            0.035515,           0.0053998,             0.93756,             0.87273,             0.94672,             0.71503,            0.028192,            0.020744,           0.0023809,            0.003565,            0.003565,            0.003565
                  67,            0.032593,             0.04054,           0.0054139,             0.92782,             0.88114,             0.94862,             0.71708,            0.028166,             0.02078,           0.0023631,            0.003466,            0.003466,            0.003466
                  68,            0.032975,            0.037051,           0.0057347,             0.93075,             0.88166,             0.94565,             0.71823,            0.029156,            0.020879,           0.0023522,            0.003367,            0.003367,            0.003367
                  69,            0.032932,            0.041574,           0.0057361,              0.9256,             0.89085,             0.94839,             0.72325,            0.028279,            0.020759,           0.0023383,            0.003268,            0.003268,            0.003268
                  70,            0.033531,            0.046217,           0.0054759,             0.92859,             0.89201,             0.95267,             0.71778,            0.028879,            0.020922,           0.0023102,            0.003169,            0.003169,            0.003169
                  71,            0.032615,            0.039733,           0.0054425,             0.93268,             0.88866,             0.94899,             0.73218,            0.027199,            0.020512,           0.0023115,             0.00307,             0.00307,             0.00307
                  72,            0.032381,            0.039847,           0.0055173,             0.92497,             0.88889,             0.94882,             0.73768,            0.026956,            0.020298,           0.0023085,            0.002971,            0.002971,            0.002971
                  73,            0.031229,            0.039378,           0.0054917,             0.87757,             0.92497,             0.94689,             0.71221,            0.027668,            0.020338,           0.0022722,            0.002872,            0.002872,            0.002872
                  74,             0.03297,            0.039387,           0.0053593,             0.93126,             0.86988,             0.94574,             0.73663,            0.026813,            0.020025,           0.0022467,            0.002773,            0.002773,            0.002773
                  75,            0.032809,             0.04189,           0.0053422,             0.92324,             0.89164,              0.9493,             0.73935,            0.026567,            0.019929,           0.0022143,            0.002674,            0.002674,            0.002674
                  76,            0.032775,            0.034776,           0.0047427,             0.92176,              0.8805,             0.94281,             0.73492,            0.027096,            0.019965,           0.0021809,            0.002575,            0.002575,            0.002575
                  77,            0.031572,            0.035532,           0.0045765,             0.92342,             0.89094,             0.95086,             0.74109,            0.026475,            0.019897,           0.0021614,            0.002476,            0.002476,            0.002476
                  78,            0.031097,            0.037278,           0.0048498,             0.93718,             0.88345,             0.95518,             0.73588,            0.026545,            0.019829,           0.0021389,            0.002377,            0.002377,            0.002377
                  79,            0.032439,            0.038312,           0.0049834,             0.88712,             0.92552,             0.95446,             0.74491,            0.025938,            0.019638,           0.0021157,            0.002278,            0.002278,            0.002278
                  80,            0.029405,            0.032129,           0.0050158,             0.89751,             0.92074,             0.95058,             0.73876,            0.026327,            0.019731,           0.0021101,            0.002179,            0.002179,            0.002179
                  81,            0.032119,            0.039866,            0.004972,             0.90008,             0.91725,             0.95152,             0.74317,            0.025884,             0.01954,           0.0020832,             0.00208,             0.00208,             0.00208
                  82,            0.033658,            0.034265,            0.005487,             0.89812,             0.91944,             0.95185,             0.73375,            0.026177,            0.019549,           0.0020464,            0.001981,            0.001981,            0.001981
                  83,            0.029735,            0.037502,           0.0043936,              0.9097,             0.91491,             0.95335,             0.74497,            0.025642,            0.019466,           0.0020231,            0.001882,            0.001882,            0.001882
                  84,            0.031495,            0.036819,             0.00477,             0.91457,              0.9022,             0.95605,             0.74949,            0.025436,            0.019448,           0.0020044,            0.001783,            0.001783,            0.001783
                  85,            0.027969,            0.032869,           0.0048795,             0.89664,             0.91857,             0.95506,             0.75816,            0.025259,            0.019365,           0.0019779,            0.001684,            0.001684,            0.001684
                  86,            0.031996,            0.037442,           0.0050963,              0.9042,             0.91732,             0.95602,             0.75977,            0.025183,            0.019274,           0.0019454,            0.001585,            0.001585,            0.001585
                  87,            0.029315,            0.033991,           0.0046917,             0.90431,             0.91896,             0.95783,              0.7582,            0.025199,            0.019155,           0.0019253,            0.001486,            0.001486,            0.001486
                  88,            0.028956,            0.033281,           0.0043718,             0.89362,             0.92344,             0.95283,             0.75559,            0.025168,            0.019098,            0.001913,            0.001387,            0.001387,            0.001387
                  89,            0.029647,            0.034403,           0.0048037,             0.88516,             0.92565,             0.95306,             0.75263,            0.024932,            0.018977,            0.001912,            0.001288,            0.001288,            0.001288
                  90,            0.029822,            0.035417,           0.0052694,             0.88021,              0.9258,             0.95318,             0.75705,            0.024652,             0.01882,           0.0019057,            0.001189,            0.001189,            0.001189
                  91,            0.030467,            0.037091,           0.0045332,             0.88612,             0.92704,             0.95551,             0.76142,            0.024502,             0.01873,           0.0019029,             0.00109,             0.00109,             0.00109
                  92,            0.028926,            0.035833,           0.0046662,             0.88948,              0.9253,             0.95785,             0.77075,            0.024442,            0.018678,           0.0018905,            0.000991,            0.000991,            0.000991
                  93,            0.029409,            0.038894,            0.004321,             0.88971,             0.92499,             0.95804,             0.77027,            0.024369,            0.018604,           0.0018892,            0.000892,            0.000892,            0.000892
                  94,            0.029778,            0.037325,           0.0050795,             0.89015,              0.9261,             0.95934,             0.77534,            0.024147,            0.018487,           0.0018833,            0.000793,            0.000793,            0.000793
                  95,             0.02752,            0.034192,           0.0042553,             0.87951,             0.92698,             0.95893,             0.77498,            0.023999,            0.018392,           0.0018686,            0.000694,            0.000694,            0.000694
                  96,            0.028429,            0.034672,           0.0043708,             0.87998,             0.92928,             0.95855,             0.77726,            0.023943,            0.018292,           0.0018665,            0.000595,            0.000595,            0.000595
                  97,            0.030149,            0.038403,           0.0047885,             0.92533,             0.88658,             0.96012,              0.7739,            0.023992,            0.018267,           0.0018647,            0.000496,            0.000496,            0.000496
                  98,            0.027853,            0.035813,           0.0047344,             0.87405,             0.93412,             0.96002,             0.77356,             0.02377,            0.018177,           0.0018567,            0.000397,            0.000397,            0.000397
                  99,            0.030392,             0.03832,           0.0045458,             0.92585,             0.88613,             0.95918,              0.7756,            0.023656,            0.018117,           0.0018508,            0.000298,            0.000298,            0.000298
