               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.078913,            0.080986,            0.078024,             0.58639,            0.056604,            0.030105,            0.009974,            0.076993,            0.051727,            0.073784,            0.003862,            0.003862,            0.003862
                  64,              0.0796,            0.077939,            0.076916,             0.65495,            0.046506,            0.020411,           0.0054188,            0.079777,             0.05147,             0.07341,            0.003763,            0.003763,            0.003763
                  65,            0.079275,            0.080374,            0.073762,             0.64195,            0.064203,            0.025854,           0.0085005,            0.077574,             0.05187,            0.073139,            0.003664,            0.003664,            0.003664
                  66,            0.077031,            0.074513,            0.075971,             0.72834,            0.047097,            0.026774,           0.0089664,            0.076745,            0.052122,            0.073853,            0.003565,            0.003565,            0.003565
                  67,            0.079587,            0.082083,             0.07362,             0.73063,            0.033703,            0.030945,             0.01316,            0.076377,              0.0515,            0.073013,            0.003466,            0.003466,            0.003466
                  68,            0.079147,            0.076346,             0.07481,             0.83247,             0.02687,            0.033321,            0.011379,            0.076029,            0.051098,            0.073097,            0.003367,            0.003367,            0.003367
                  69,            0.079431,            0.084161,            0.075786,             0.75674,            0.046106,            0.031089,            0.011326,            0.075974,             0.05089,             0.07288,            0.003268,            0.003268,            0.003268
                  70,            0.079035,            0.093033,            0.073651,              0.8175,            0.025698,            0.027784,             0.01166,            0.075401,            0.051697,             0.07246,            0.003169,            0.003169,            0.003169
                  71,            0.077748,             0.08089,            0.076731,             0.86061,            0.028217,            0.047484,            0.016146,            0.075006,            0.051397,            0.072277,             0.00307,             0.00307,             0.00307
                  72,            0.077686,            0.080723,            0.074314,             0.84935,            0.028313,            0.048798,            0.017514,            0.074518,            0.050615,            0.072594,            0.002971,            0.002971,            0.002971
                  73,            0.077139,            0.079779,            0.076718,             0.83346,            0.026397,            0.033516,            0.011975,              0.0754,            0.050573,             0.07304,            0.002872,            0.002872,            0.002872
                  74,            0.078083,            0.081219,            0.074079,              0.8569,            0.032472,            0.042628,            0.015848,            0.074203,            0.050304,            0.071812,            0.002773,            0.002773,            0.002773
                  75,            0.077611,            0.086026,            0.074079,             0.84494,            0.037339,            0.046851,            0.017676,            0.074379,            0.050053,            0.071739,            0.002674,            0.002674,            0.002674
                  76,            0.077893,            0.072912,            0.074248,             0.81458,            0.046819,            0.049728,            0.019621,            0.073433,             0.05055,            0.072186,            0.002575,            0.002575,            0.002575
                  77,             0.07607,              0.0764,            0.071362,             0.83878,            0.038823,            0.046803,            0.019358,            0.073334,            0.050415,             0.07188,            0.002476,            0.002476,            0.002476
                  78,            0.077043,            0.079003,            0.072913,             0.83745,              0.0406,            0.044222,            0.018985,            0.073282,            0.050087,            0.071388,            0.002377,            0.002377,            0.002377
                  79,            0.077286,            0.079026,            0.074928,             0.84943,            0.041886,            0.049703,            0.022081,            0.072949,            0.050249,            0.070843,            0.002278,            0.002278,            0.002278
                  80,            0.077079,            0.069708,            0.075871,             0.83678,            0.041942,            0.049478,            0.019531,            0.073217,            0.050367,            0.071404,            0.002179,            0.002179,            0.002179
                  81,            0.077988,            0.083568,            0.074764,             0.83366,            0.046196,             0.04664,             0.02055,            0.073908,            0.050781,            0.070816,             0.00208,             0.00208,             0.00208
                  82,            0.078791,            0.069817,            0.075475,             0.84898,            0.059239,            0.057397,            0.022818,            0.072216,            0.050312,            0.070732,            0.001981,            0.001981,            0.001981
                  83,             0.07515,            0.081545,            0.073549,             0.86252,             0.03225,             0.05138,            0.022084,            0.072261,            0.050352,            0.070374,            0.001882,            0.001882,            0.001882
                  84,            0.075739,            0.078075,            0.074539,             0.84059,            0.028233,            0.043015,            0.018467,            0.072223,            0.050741,            0.070522,            0.001783,            0.001783,            0.001783
                  85,            0.073707,            0.072301,            0.077124,             0.83842,            0.044783,              0.0474,            0.020552,            0.071662,            0.049747,            0.070576,            0.001684,            0.001684,            0.001684
                  86,            0.076428,            0.078416,             0.07387,             0.82012,            0.046207,            0.053795,            0.022573,            0.071578,            0.049355,            0.070301,            0.001585,            0.001585,            0.001585
                  87,              0.0744,            0.076019,            0.074455,             0.80302,            0.053538,            0.058677,            0.023779,            0.071539,            0.049311,            0.070175,            0.001486,            0.001486,            0.001486
                  88,            0.075175,            0.070081,             0.07392,             0.81506,             0.04795,            0.056723,            0.020634,            0.072394,            0.049734,            0.070091,            0.001387,            0.001387,            0.001387
                  89,            0.074866,            0.075893,            0.074927,             0.85058,             0.04441,            0.068272,            0.026483,            0.071381,            0.049841,            0.069828,            0.001288,            0.001288,            0.001288
                  90,            0.075055,            0.075054,            0.071612,              0.8437,            0.045284,            0.067562,            0.030677,            0.070308,            0.049419,            0.069759,            0.001189,            0.001189,            0.001189
                  91,            0.074232,             0.07941,            0.073297,             0.84005,            0.047399,            0.065891,            0.027728,            0.070162,            0.049255,            0.069813,             0.00109,             0.00109,             0.00109
                  92,            0.073501,            0.076477,             0.07109,             0.83956,            0.043923,            0.067289,            0.030462,            0.070169,            0.049191,            0.069801,            0.000991,            0.000991,            0.000991
                  93,            0.075334,             0.08195,            0.071656,             0.81009,            0.052883,            0.061197,            0.027652,            0.070049,            0.049139,            0.069763,            0.000892,            0.000892,            0.000892
                  94,            0.076019,            0.081079,            0.073543,             0.81458,            0.061312,            0.059499,            0.027141,            0.070136,            0.049324,            0.069653,            0.000793,            0.000793,            0.000793
                  95,            0.073501,            0.078541,            0.074525,             0.79851,            0.062423,            0.063893,            0.029851,             0.06977,            0.049461,            0.069511,            0.000694,            0.000694,            0.000694
                  96,            0.073619,            0.076506,            0.072646,             0.79779,            0.059651,            0.063265,            0.028939,            0.069375,            0.049219,            0.069473,            0.000595,            0.000595,            0.000595
                  97,            0.075172,             0.08208,            0.072974,             0.86328,            0.044516,            0.062273,            0.029342,            0.069582,            0.049088,            0.069412,            0.000496,            0.000496,            0.000496
                  98,            0.072671,            0.081351,            0.074015,             0.80622,            0.053685,            0.060263,            0.027675,            0.069778,            0.048971,            0.069363,            0.000397,            0.000397,            0.000397
                  99,            0.074635,            0.082427,            0.071935,             0.82255,            0.054072,            0.060858,            0.028488,            0.069588,            0.048857,            0.069336,            0.000298,            0.000298,            0.000298
