               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,             0.08925,            0.078459,            0.082197,           0.0022399,            0.039406,           0.0064604,           0.0028326,            0.087306,            0.053398,            0.079693,            0.006436,            0.006436,            0.006436
                  38,            0.087651,             0.08193,            0.082674,           0.0019727,            0.032079,           0.0038644,           0.0013482,            0.087459,            0.052263,            0.080025,            0.006337,            0.006337,            0.006337
                  39,             0.08827,            0.079435,            0.079715,           0.0015869,            0.044115,            0.004695,           0.0015043,             0.08753,            0.052258,            0.079262,            0.006238,            0.006238,            0.006238
                  40,            0.087011,            0.079543,            0.079651,           0.0012969,            0.041049,           0.0034048,          0.00070662,            0.088369,            0.050198,             0.07983,            0.006139,            0.006139,            0.006139
                  41,            0.088501,            0.075128,            0.076652,             0.61097,            0.025317,           0.0075873,           0.0023953,            0.087304,            0.050665,            0.080265,             0.00604,             0.00604,             0.00604
                  42,            0.088147,            0.077059,            0.078896,             0.58078,            0.015028,           0.0062271,           0.0032149,            0.086425,            0.051119,            0.079494,            0.005941,            0.005941,            0.005941
                  43,            0.084906,            0.081439,             0.07974,              0.8961,           0.0067061,            0.010775,           0.0045385,            0.085187,            0.052208,            0.078335,            0.005842,            0.005842,            0.005842
                  44,             0.08554,            0.081348,            0.077632,             0.88076,           0.0062382,           0.0069532,           0.0015735,            0.084465,            0.053089,             0.07769,            0.005743,            0.005743,            0.005743
                  45,            0.085032,            0.070427,            0.081713,             0.86162,             0.01048,           0.0066073,           0.0018897,             0.08645,            0.050549,            0.077957,            0.005644,            0.005644,            0.005644
                  46,            0.086324,            0.078486,            0.078424,             0.52289,            0.043875,           0.0063499,           0.0018719,            0.084688,            0.050436,            0.077518,            0.005545,            0.005545,            0.005545
                  47,            0.083643,            0.079041,            0.077007,           0.0053509,             0.10374,            0.011391,           0.0030568,            0.083034,            0.051235,            0.077244,            0.005446,            0.005446,            0.005446
                  48,            0.084028,            0.074965,            0.079307,           0.0032674,            0.091729,           0.0082766,            0.002901,            0.082845,            0.051298,            0.076862,            0.005347,            0.005347,            0.005347
                  49,            0.083546,            0.075378,            0.079446,              0.8967,           0.0059055,            0.014492,           0.0049734,            0.081014,            0.052103,            0.076473,            0.005248,            0.005248,            0.005248
                  50,            0.082837,            0.073668,            0.078777,             0.80814,            0.021538,            0.014089,           0.0042863,            0.080619,            0.053123,            0.076012,            0.005149,            0.005149,            0.005149
                  51,            0.084172,            0.082565,            0.077847,             0.78406,            0.020876,            0.012037,           0.0037686,            0.080303,            0.052067,            0.076035,             0.00505,             0.00505,             0.00505
                  52,              0.0831,            0.079688,             0.07756,             0.58289,            0.048674,             0.02279,           0.0079779,            0.080828,            0.052464,            0.076183,            0.004951,            0.004951,            0.004951
                  53,            0.082286,             0.07245,            0.079436,           0.0041024,              0.1067,            0.021798,            0.006086,            0.080461,            0.051895,            0.075859,            0.004852,            0.004852,            0.004852
                  54,            0.082779,            0.069977,             0.08104,           0.0054856,             0.13271,            0.015907,           0.0050845,             0.08055,            0.051474,             0.07634,            0.004753,            0.004753,            0.004753
                  55,            0.082648,            0.079195,            0.077202,             0.14551,             0.10541,            0.016947,           0.0067443,            0.079436,            0.051462,            0.075825,            0.004654,            0.004654,            0.004654
                  56,             0.08228,            0.078585,            0.079379,           0.0040172,             0.13273,            0.017876,            0.006711,            0.079129,            0.051739,            0.075401,            0.004555,            0.004555,            0.004555
                  57,            0.081601,            0.071391,            0.078248,            0.004119,             0.13383,            0.017094,           0.0064008,            0.078295,            0.052277,            0.075481,            0.004456,            0.004456,            0.004456
